PROVIDER$CODE_;PROVIDERPRICEDVALUECODE_;PRICEDATE;NAV_;CLOSE_;Nom
SDG;MA0000040339;02/01/2019;211.89;211.89;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000041139;19/04/2019;793.14;793.14;FCP ATTIJARI GOLD
SDG;MA0000041139;18/01/2019;793.21;793.21;FCP ATTIJARI GOLD
SDG;MA0000036659;26/04/2019;1385.45;1385.45;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;22/03/2019;1382.82;1382.82;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;12/02/2019;1379.95;1379.95;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;05/02/2019;1379.42;1379.42;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;30/01/2019;1378.96;1378.96;FCP ATTIJARI LIQUIDITE
SDG;MA0000040156;29/03/2019;733.41;733.41;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040156;14/12/2018;733.02;733.02;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040180;28/03/2019;176.49;176.49;FCP OBLIDYNAMIC
SDG;MA0000040180;11/03/2019;176.29;176.29;FCP OBLIDYNAMIC
SDG;MA0000040180;07/01/2019;175.33;175.33;FCP OBLIDYNAMIC
SDG;MA0000040180;18/12/2018;175.09;175.09;FCP OBLIDYNAMIC
SDG;MA0000040271;22/03/2019;178992.23;178992.23;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;15/02/2019;178555.0;178555.0;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;28/12/2018;177940.07;177940.07;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;09/05/2019;213.05;213.05;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;21/03/2019;212.61;212.61;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;08/03/2019;157.41;157.41;FCP WG OBLIGATIONS
SDG;MA0000036659;06/02/2019;1379.5;1379.5;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;28/01/2019;1378.81;1378.81;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;21/01/2019;1378.28;1378.28;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;03/12/2018;1374.55;1374.55;FCP ATTIJARI LIQUIDITE
SDG;MA0000030553;01/03/2019;4929.36;4929.36;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;11/12/2018;4907.0;4907.0;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;07/12/2018;7604.17;7604.17;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040180;30/04/2019;176.91;176.91;FCP OBLIDYNAMIC
SDG;MA0000040180;04/03/2019;176.19;176.19;FCP OBLIDYNAMIC
SDG;MA0000040180;31/01/2019;175.66;175.66;FCP OBLIDYNAMIC
SDG;MA0000040180;27/12/2018;175.2;175.2;FCP OBLIDYNAMIC
SDG;MA0000040180;08/01/2019;175.35;175.35;FCP OBLIDYNAMIC
SDG;MA0000040180;06/12/2018;174.93;174.93;FCP OBLIDYNAMIC
SDG;MA0000040271;06/03/2019;178796.41;178796.41;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;24/01/2019;178258.89;178258.89;FCP CAP MONETAIRE PREMIERE
SDG;MA0000041477;18/01/2019;964.22;964.22;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000041477;30/11/2018;967.67;967.67;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040339;24/04/2019;212.91;212.91;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;18/03/2019;212.58;212.58;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;17/01/2019;212.03;212.03;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040180;29/01/2019;175.66;175.66;FCP OBLIDYNAMIC
SDG;MA0000040180;22/01/2019;175.53;175.53;FCP OBLIDYNAMIC
SDG;MA0000040271;25/04/2019;179405.16;179405.16;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;25/01/2019;178271.97;178271.97;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040156;03/05/2019;742.94;742.94;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040156;07/12/2018;738.28;738.28;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040180;23/04/2019;176.87;176.87;FCP OBLIDYNAMIC
SDG;MA0000040180;03/04/2019;176.56;176.56;FCP OBLIDYNAMIC
SDG;MA0000040180;12/12/2018;175.02;175.02;FCP OBLIDYNAMIC
SDG;MA0000040271;21/03/2019;178968.52;178968.52;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030553;04/01/2019;4913.13;4913.13;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;27/12/2018;4910.97;4910.97;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;10/01/2019;4914.83;4914.83;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;14/12/2018;4907.81;4907.81;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;03/05/2019;7529.51;7529.51;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000041477;25/01/2019;968.64;968.64;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000041477;14/01/2019;953.31;953.31;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040339;27/03/2019;212.66;212.66;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;05/12/2018;211.65;211.65;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;15/02/2019;156.8;156.8;FCP WG OBLIGATIONS
SDG;MA0000041139;22/03/2019;816.39;816.39;FCP ATTIJARI GOLD
SDG;MA0000036659;06/05/2019;1386.2;1386.2;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;03/04/2019;1383.73;1383.73;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;19/02/2019;1380.49;1380.49;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;06/12/2018;1374.78;1374.78;FCP ATTIJARI LIQUIDITE
SDG;MA0000030520;12/04/2019;492.05;492.05;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030553;22/03/2019;4934.84;4934.84;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;27/02/2019;4928.83;4928.83;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;08/02/2019;7668.17;7668.17;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040339;30/04/2019;212.97;212.97;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;21/12/2018;211.79;211.79;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;28/11/2018;211.58;211.58;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;23/04/2019;1385.22;1385.22;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;10/04/2019;1384.26;1384.26;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;03/01/2019;1376.92;1376.92;FCP ATTIJARI LIQUIDITE
SDG;MA0000030520;29/03/2019;488.48;488.48;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030553;20/02/2019;4926.97;4926.97;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;29/01/2019;4920.02;4920.02;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;01/02/2019;7658.19;7658.19;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040388;03/05/2019;158.49;158.49;FCP WG OBLIGATIONS
SDG;MA0000036659;30/04/2019;1385.75;1385.75;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;08/04/2019;1384.11;1384.11;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;13/03/2019;1382.15;1382.15;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;17/12/2018;1375.62;1375.62;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;14/12/2018;1375.39;1375.39;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;20/12/2018;1375.84;1375.84;FCP ATTIJARI LIQUIDITE
SDG;MA0000030553;08/02/2019;4922.8;4922.8;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;07/02/2019;4922.53;4922.53;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;23/11/2018;7529.04;7529.04;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000030520;03/05/2019;495.79;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000030553;03/05/2019;4945.66;;SICAV ATTIJARI TRESORERIE
SDG;MA0000040180;06/05/2019;177.01;177.01;FCP OBLIDYNAMIC
SDG;MA0000040180;12/04/2019;176.69;176.69;FCP OBLIDYNAMIC
SDG;MA0000040180;22/03/2019;176.41;176.41;FCP OBLIDYNAMIC
SDG;MA0000040180;01/02/2019;175.69;175.69;FCP OBLIDYNAMIC
SDG;MA0000040271;09/05/2019;179576.21;179576.21;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;20/03/2019;178965.92;178965.92;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;06/02/2019;178423.2;178423.2;FCP CAP MONETAIRE PREMIERE
SDG;MA0000041477;23/11/2018;964.1;964.1;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040339;19/03/2019;212.59;212.59;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;22/01/2019;212.07;212.07;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;24/01/2019;212.09;212.09;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;14/12/2018;211.73;211.73;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;14/12/2018;155.56;155.56;FCP WG OBLIGATIONS
SDG;MA0000036659;12/04/2019;1384.41;1384.41;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;03/05/2019;1385.98;1385.98;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;17/01/2019;1377.99;1377.99;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;02/01/2019;1376.84;1376.84;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;27/11/2018;1374.09;1374.09;FCP ATTIJARI LIQUIDITE
SDG;MA0000030520;26/04/2019;495.48;495.48;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030520;19/04/2019;494.98;494.98;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030553;11/02/2019;4924.24;4924.24;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;12/02/2019;4924.5;4924.5;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;31/01/2019;4920.33;4920.33;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;16/01/2019;4916.33;4916.33;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030645;03/05/2019;7529.51;;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000030553;19/04/2019;4941.96;4941.96;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;23/01/2019;4918.19;4918.19;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040156;03/05/2019;742.94;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040180;03/05/2019;176.98;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040263;03/05/2019;1975.91;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040271;03/05/2019;179496.96;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;03/05/2019;213.0;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;03/05/2019;158.49;;FCP WG OBLIGATIONS
SDG;MA0000040156;26/04/2019;740.8;740.8;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040156;15/03/2019;735.82;735.82;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040156;04/01/2019;725.82;725.82;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040180;01/04/2019;176.53;176.53;FCP OBLIDYNAMIC
SDG;MA0000040180;29/03/2019;176.5;176.5;FCP OBLIDYNAMIC
SDG;MA0000040271;18/03/2019;178937.17;178937.17;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;07/03/2019;212.48;212.48;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;21/02/2019;212.35;212.35;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;18/12/2018;211.76;211.76;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000041139;12/04/2019;803.2;803.2;FCP ATTIJARI GOLD
SDG;MA0000041139;15/03/2019;809.8;809.8;FCP ATTIJARI GOLD
SDG;MA0000041139;01/03/2019;811.2;811.2;FCP ATTIJARI GOLD
SDG;MA0000036659;21/03/2019;1382.75;1382.75;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;20/02/2019;1380.56;1380.56;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;15/04/2019;176.7;176.7;FCP OBLIDYNAMIC
SDG;MA0000040180;04/04/2019;176.56;176.56;FCP OBLIDYNAMIC
SDG;MA0000036063;08/03/2019;542.4;542.4;FCP ATTIJARI ACTIONS
SDG;MA0000040271;02/05/2019;179484.06;179484.06;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;23/01/2019;212.08;212.08;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;15/01/2019;212.01;212.01;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000041139;14/01/2019;796.21;796.21;FCP ATTIJARI GOLD
SDG;MA0000041139;14/12/2018;768.33;768.33;FCP ATTIJARI GOLD
SDG;MA0000036659;25/01/2019;1378.58;1378.58;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;23/01/2019;1378.43;1378.43;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;21/12/2018;1375.92;1375.92;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;10/12/2018;1375.09;1375.09;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;28/11/2018;1374.17;1374.17;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;03/05/2019;176.98;176.98;FCP OBLIDYNAMIC
SDG;MA0000040180;24/12/2018;175.16;175.16;FCP OBLIDYNAMIC
SDG;MA0000040180;30/11/2018;174.84;174.84;FCP OBLIDYNAMIC
SDG;MA0000036063;15/02/2019;554.57;554.57;FCP ATTIJARI ACTIONS
SDG;MA0000036063;23/11/2018;543.49;543.49;FCP ATTIJARI ACTIONS
SDG;MA0000040271;04/04/2019;179136.24;179136.24;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;22/02/2019;178625.2;178625.2;FCP CAP MONETAIRE PREMIERE
SDG;MA0000041477;01/02/2019;973.63;973.63;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040339;12/02/2019;212.27;212.27;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;05/02/2019;212.2;212.2;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;30/11/2018;211.6;211.6;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;22/02/2019;157.16;157.16;FCP WG OBLIGATIONS
SDG;MA0000041139;08/02/2019;810.94;810.94;FCP ATTIJARI GOLD
SDG;MA0000036659;01/04/2019;1383.58;1383.58;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;15/03/2019;1382.3;1382.3;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;03/05/2019;197.22;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;03/05/2019;544.65;;FCP ATTIJARI ACTIONS
SDG;MA0000030553;29/03/2019;4936.62;4936.62;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;08/03/2019;4931.13;4931.13;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;15/03/2019;4932.9;4932.9;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;06/02/2019;4922.23;4922.23;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;05/12/2018;4905.23;4905.23;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;08/03/2019;7514.33;7514.33;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000041139;03/05/2019;801.11;;FCP ATTIJARI GOLD
SDG;MA0000040180;24/04/2019;176.85;176.85;FCP OBLIDYNAMIC
SDG;MA0000040180;02/05/2019;176.96;176.96;FCP OBLIDYNAMIC
SDG;MA0000040180;20/03/2019;176.4;176.4;FCP OBLIDYNAMIC
SDG;MA0000040180;08/03/2019;176.26;176.26;FCP OBLIDYNAMIC
SDG;MA0000040180;16/01/2019;175.46;175.46;FCP OBLIDYNAMIC
SDG;MA0000040180;03/12/2018;174.9;174.9;FCP OBLIDYNAMIC
SDG;MA0000036063;19/04/2019;542.24;542.24;FCP ATTIJARI ACTIONS
SDG;MA0000040156;30/11/2018;737.23;737.23;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000041477;03/05/2019;974.58;;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000030520;08/03/2019;493.02;493.02;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030553;12/04/2019;4940.21;4940.21;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;28/01/2019;4919.66;4919.66;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;23/11/2018;4902.17;4902.17;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036659;03/05/2019;1385.98;;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;14/03/2019;176.32;176.32;FCP OBLIDYNAMIC
SDG;MA0000040180;27/02/2019;176.15;176.15;FCP OBLIDYNAMIC
SDG;MA0000040180;30/01/2019;175.67;175.67;FCP OBLIDYNAMIC
SDG;MA0000036063;12/04/2019;535.12;535.12;FCP ATTIJARI ACTIONS
SDG;MA0000036063;18/01/2019;545.81;545.81;FCP ATTIJARI ACTIONS
SDG;MA0000040271;07/05/2019;179537.75;179537.75;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;11/04/2019;179218.89;179218.89;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;26/02/2019;178692.45;178692.45;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;14/02/2019;178543.79;178543.79;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;31/01/2019;178334.06;178334.06;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;08/03/2019;212.49;212.49;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;13/03/2019;212.53;212.53;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;12/03/2019;212.52;212.52;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;15/02/2019;212.3;212.3;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;31/12/2018;211.88;211.88;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;24/12/2018;211.81;211.81;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;05/04/2019;157.79;157.79;FCP WG OBLIGATIONS
SDG;MA0000041139;22/02/2019;820.08;820.08;FCP ATTIJARI GOLD
SDG;MA0000041139;28/12/2018;789.01;789.01;FCP ATTIJARI GOLD
SDG;MA0000036659;26/03/2019;1383.12;1383.12;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030553;07/05/2019;4946.58;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;07/05/2019;197.26;;FCP ATTIJARI MONETAIRE PLUS
SDG;MA0000036659;10/01/2019;1377.46;1377.46;FCP ATTIJARI LIQUIDITE
SDG;MA0000030520;15/03/2019;490.21;490.21;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030645;14/01/2019;7462.19;7462.19;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000030520;22/03/2019;491.36;491.36;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030553;01/02/2019;4920.72;4920.72;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;01/03/2019;7555.3;7555.3;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000036659;07/05/2019;1386.27;;FCP ATTIJARI LIQUIDITE
SDG;MA0000040271;21/12/2018;177842.28;177842.28;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;04/04/2019;212.73;212.73;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;01/03/2019;212.42;212.42;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;04/02/2019;212.19;212.19;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;12/04/2019;158.0;158.0;FCP WG OBLIGATIONS
SDG;MA0000041139;29/03/2019;809.78;809.78;FCP ATTIJARI GOLD
SDG;MA0000036659;09/04/2019;1384.19;1384.19;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;20/03/2019;1382.67;1382.67;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;26/02/2019;1381.01;1381.01;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;15/01/2019;1377.84;1377.84;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;05/04/2019;176.58;176.58;FCP OBLIDYNAMIC
SDG;MA0000040271;12/04/2019;179231.53;179231.53;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;30/04/2019;179451.79;179451.79;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;08/02/2019;178447.51;178447.51;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;18/01/2019;178185.05;178185.05;FCP CAP MONETAIRE PREMIERE
SDG;MA0000041477;19/04/2019;966.42;966.42;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000041477;15/02/2019;978.3;978.3;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040339;26/04/2019;212.93;212.93;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;28/12/2018;211.85;211.85;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;12/12/2018;211.71;211.71;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;23/11/2018;211.54;211.54;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;28/12/2018;155.73;155.73;FCP WG OBLIGATIONS
SDG;MA0000041139;07/12/2018;764.42;764.42;FCP ATTIJARI GOLD
SDG;MA0000036659;14/01/2019;1377.77;1377.77;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;04/01/2019;1376.99;1376.99;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;22/03/2019;212.62;212.62;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;07/02/2019;212.22;212.22;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;09/01/2019;211.96;211.96;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040339;27/11/2018;211.57;211.57;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040388;01/02/2019;156.34;156.34;FCP WG OBLIGATIONS
SDG;MA0000040388;18/01/2019;156.06;156.06;FCP WG OBLIGATIONS
SDG;MA0000040388;21/12/2018;155.62;155.62;FCP WG OBLIGATIONS
SDG;MA0000036659;21/02/2019;1380.63;1380.63;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;12/12/2018;1375.24;1375.24;FCP ATTIJARI LIQUIDITE
SDG;MA0000030553;19/02/2019;4926.63;4926.63;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;03/01/2019;4912.7;4912.7;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;05/04/2019;7347.84;7347.84;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000041477;17/05/2019;989.25;;FCP ATTIJARI DIVIDEND FUND
SIXTELEKURS;MA0000036659;16/05/2019;1386.94;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;16/05/2019;213.12;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;16/05/2019;197.37;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030553;16/05/2019;4949.1;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;16/05/2019;179650.68;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040180;16/05/2019;177.12;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000041139;10/05/2019;802.25;;FCP ATTIJARI GOLD
SDG;MA0000040180;20/05/2019;177.17;177.17;FCP OBLIDYNAMIC
SDG;MA0000040339;20/05/2019;213.15;213.15;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040271;20/05/2019;179690.87;179690.87;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;20/05/2019;1387.24;1387.24;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;17/05/2019;197.39;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;17/05/2019;555.59;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040180;10/05/2019;177.06;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000036659;13/05/2019;1386.72;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;13/05/2019;213.09;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;13/05/2019;197.33;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030553;13/05/2019;4948.25;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;13/05/2019;179613.29;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000036659;17/05/2019;1387.02;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040388;10/05/2019;158.66;;FCP WG OBLIGATIONS
SDG;MA0000040180;22/05/2019;177.22;177.22;FCP OBLIDYNAMIC
SDG;MA0000040271;22/05/2019;179733.85;179733.85;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;22/05/2019;213.17;213.17;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;22/05/2019;1387.38;1387.38;FCP ATTIJARI LIQUIDITE
SDG;MA0000030520;24/05/2019;500.52;500.52;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000040271;27/05/2019;179793.15;179793.15;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;27/05/2019;177.28;177.28;FCP OBLIDYNAMIC
SDG;MA0000036659;27/05/2019;1387.74;1387.74;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;27/05/2019;213.22;213.22;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040180;13/05/2019;177.08;;FCP OBLIDYNAMIC
SDG;MA0000040271;23/05/2019;179746.99;179746.99;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;23/05/2019;1387.45;1387.45;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;23/05/2019;177.23;177.23;FCP OBLIDYNAMIC
SDG;MA0000040339;23/05/2019;213.19;213.19;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036063;10/05/2019;549.73;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040156;10/05/2019;747.83;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000030520;10/05/2019;499.33;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000041477;10/05/2019;985.52;;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000036659;14/05/2019;1386.79;1386.79;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;14/05/2019;177.1;177.1;FCP OBLIDYNAMIC
SDG;MA0000040271;14/05/2019;179630.18;179630.18;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;14/05/2019;213.1;213.1;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036659;10/05/2019;1386.5;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;10/05/2019;213.06;;FCP ATTIJARI MONETAIRE JOUR
